strand;type;clone;glyc_stock_box_as_plasmid;comment_as_plasmid;origin_id;date_as_plasmid;Created at;Updated at;qc validation;name;temp_name;number;strict_validation;plasmid_validation;target
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-Shuffling-LibrairieB;None;539;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-hChR2(D156C)-eGFP;None;540;0;1;Ubiquitous
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-SWO-GFP;None;541;0;1;Ubiquitous
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;Alain cMyc;None;542;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;Alain cntf;None;543;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;smCBA-DH-CNTF superagoniste;None;544;0;1;Ubiquitous
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-hChR2(H134R)-GFP;None;545;0;1;Ubiquitous
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-hCatch(H134R)-GFP;None;546;0;1;Ubiquitous
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-hCatch-GFP;None;547;0;1;Ubiquitous
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CMV-hOPN4-mCherry;None;548;0;1;Unknown
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-MCS-OPN4L-eGFP;None;549;0;1;Unknown
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-EF1alpha-OPN4L-eGFP (DIO?);None;550;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-CMV-hCatCH (D156C)-GFP;None;551;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-Chronos-bghpolyA;None;552;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pTR-CAG-GFP-2A-ChrimsonR;None;553;0;1;Unknown
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pLenti-hBO-ReachR-Citrine;None;554;0;1;Blue cones
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV6+AscI;None;555;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-CMV-hCatch-WPRE;None;556;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-hSyn-ChR2(H134R)-GFP;None;557;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-shNogoA-CMV-GFP;None;558;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-SNCG-hChR2(H134R)-WPRE;None;559;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-hSyn-ReachR-WPRE;None;560;0;1;Unknown
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-CMV-hChR2(H134R)-WPRE;None;561;0;1;Unknown
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-mCar-hCatch-GFP;None;562;0;1;Unknown
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pUC57-pR2,1;None;563;0;1;Unknown
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-pR2,1-GFP;None;564;0;1;Unknown
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pUC57-pR1.7;None;565;0;1;Unknown
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-pR1.7-GFP;None;566;0;1;Unknown
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pUC57-IRBP/GNAT2;None;567;0;1;Unknown
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-IRBP/GNAT2-GFP;None;568;0;1;Unknown
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pUC57-CAPsh873;None;569;0;1;Unknown
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;puc19-CAPsh;None;570;0;1;Unknown
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-CAG-ChrimsonR-FLAG;None;571;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-Lin-AchR;None;572;0;1;Unknown
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-SNCG-ChrimsonR-tdTomato;None;573;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;ShH19;None;574;0;1;Unknown
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-CAG-ChrimsonR-FLAG-tdTomato-hghpa;None;575;0;1;Unknown
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-mCar-ReachR;None;576;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pLenti-hSyn-ReachR;None;577;0;1;Unknown
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-spacer-CMV-hCatch-WPRE;None;578;0;1;Unknown
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CMV-SWO-mcherry (flex?);None;579;0;1;Unknown
Unknown;Transgene;;7;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CMV-DIO-vSWO-mCherry;None;580;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV2 Lib-Tr-I;None;581;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pGP-CMV-NES-jRGEC01a;None;582;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-SYN-ChR2(H134R)-EYFP-KV2,1;None;583;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CMV-RdCVFs-bghpA-CMV-RdCVFL-bghpA;None;584;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CMV-hRdCVFs-bghpA-CMV-hRdCVFs-bghpA;None;585;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-CAG-flex-ReachR-Citrine;None;586;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-CAG-GFP;None;587;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-hRho-GFP;None;588;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-GFP-2A-mRdCVF2 ;None;589;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-GFP-2A-mRdCVF2L ;None;590;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-Ef1a-DIO-vMo-eGFP-CT2A;None;591;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-Ef1a-DIO-vMo-eGFP-CT2C;None;592;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CMV-vMo-eGFP-CT2A;None;593;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-flox-CAG-hCatCh-YFP;None;594;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-SNCG-JRGECO1a;None;595;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-pR1.7-Jaws-GFP;None;596;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-SNCG-mRdCVFs;None;597;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-Syn-CoChR-GFP;None;598;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV2 7mA;None;599;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV2 7mB;None;600;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV2 Lib-Tr-II LGN;None;601;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV2 Lib-Tr-II Cx;None;602;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV2 Lib-RH-I;None;603;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-flox-CAG-SWO-GFP;None;604;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-1xgrm6-ReachR-GFP;None;605;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-1xgrm6-Chr2(H134R)-eYFP-Kv2.1;None;606;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV2-7merK;None;607;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV2-7merT;None;608;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pXR9+NotI;None;609;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV2/5(M569A,Y585A,L587A);None;610;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV2/5-7m8 (M569A,Y595A,L597A);None;611;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV2/2 (R475A, R484A,K532A);None;612;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV2/2-7m8 (R475A, R484A,K532A);None;613;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV2/9 (N470A,D271A,N272A,Y446A,W503A);None;614;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV2/9 (D271A,N272A);None;615;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV2/9-7m8 (D271A,N272A);None;616;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-1xGrm6-Lrit3-STOP-GFP;None;617;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-1xGrm6-Lrit3-GFP;None;618;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-CAG-RdCVFs ;None;619;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;AAV2.1.CMV.eGFP;None;620;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV2 Lib-RM-I;None;621;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAnc80L65;None;622;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;p1045/SANS;None;623;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-Ef1a-DIO-bpac;None;624;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-Ef1a-DIO-Momo-eGFP-mGluR1ct;None;625;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-CMV-Momo-eGFP-mGluR1ct;None;626;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV5+NotI+HindIII;None;627;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV8+NotI+HindIII;None;628;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV9hu14+NotI+HindIII;None;629;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;No-name;None;630;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-U6-sh1082-MfUSH1C-CMV-GFP;None;631;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-U6-shLife7-MfHsUSH1C-CMV-GFP;None;632;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-U6-shLife10-MfHsUSH1C-CMV-GFP;None;633;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-U6-shLife10scr-MfHsUSH1C-CMV-GFP;None;634;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-SV40-GRM6-MBD;None;635;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-CAG-Chronos-FLAG;None;636;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-CAG-tdTomato-2A-Chronos;None;637;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-CAG-tdTomato-2A-CoChR;None;638;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV5+NotI-SansRep2;None;639;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV8+NotI-SansRep2;None;640;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV9hu14+NotI-SansRep2;None;641;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pXR9 NotI Unique;None;642;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-4xGRM6-TVA-2A-RabbiesG;None;643;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV5+NotI-SansRep2-SupprNruI;None;644;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV8+NotI-SansRep2-SupprNruI;None;645;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV9hu14+NotI-SansRep2-SupprNruI;None;646;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-syn-DIO ReaChR-FLAG-kv-P2A-H2B-mRuby2;None;647;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV-EF1-DIO-YFP;None;648;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-pR1.7-FLAG-Jaws-KGC-GFP-ER3;None;649;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV5+NotI-SansRep2-SupprNruI-NsiI;None;650;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV8+NotI-SansRep2-SupprNruI-KpnI;None;651;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAAV9hu14+NotI-SansRep2-SupprNruI-AgeI;None;652;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-CAG-Chronos;None;653;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;AAV2.1.CMV.eGFP V2 J Bennet;None;654;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pscAAV-EF1-miR1813_96_183_Cluster C_ EGFP-WPRE;None;655;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pcDNA3,1-CMV-Chrimson-SM/YF-YFP BL455T;None;656;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pcDNA3,1-CMV-ChrimsonR-SM/YF/KR-YFP BL456T;None;657;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;7m8-444.740;None;658;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;7m8-T491V;None;659;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;7m8-Y444F-T491V;None;660;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;7m8-S662V;None;661;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;7m8-T491V-Y730F;None;662;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pLenti-hRO-GFP;None;663;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAV2 Lib-Tr-III LGN;None;664;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAV2 Lib-Tr-III Cx;None;665;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-1xgrm6*-tdT-2a-CochR;None;666;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAV2-7mAbis;None;667;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAV2-7mBbis;None;668;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAV2-7mC;None;669;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pAV2-7mD;None;670;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-smCBA-mCherry-IRES-Cre-Wpre;None;671;0;1;Unknown
Unknown;Transgene;;8;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pLenti-hBO-tdTomato;None;672;0;1;Unknown
Unknown;Transgene;;0;;1;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;2017-08-21 15:04:44 UTC;true;pssAAV-CMV-STOP-GFP;None;673;0;1;Unknown
