"strand";"type";"clone";"glyc_stock_box_as_plasmid";"comment_as_plasmid";"origin_as_plasmid";"date_as_plasmid";"Created at";"Updated at";"Qc validation";"name";"temp_name";"number"
"ss";"unknown";"";"6";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-hCar-eNpHR2,0V-WPRE";"None";"380"
"unknown";"unknown";"";"5";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-hRO-eNpHR-eYFP";"None";"381"
"ss";"unknown";"";"6";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-SNCG-hCatch (T159S)-GFP-WPRE";"None";"382"
"ss";"unknown";"";"6";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-4xgrm6-ReachR-Citrine";"None";"383"
"ss";"unknown";"";"6";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-1xgrm6-ReachR-Citrine";"None";"384"
"ss";"unknown";"";"6";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-hCar-eNpHR2,0V-GFP-WPRE";"None";"385"
"ss";"unknown";"";"6";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-mCar-eNpHR2,0V-GFP-WPRE";"None";"386"
"ss";"unknown";"";"6";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-hCAr-eNpHR2,0V-YFP-WPRE";"None";"387"
"sc";"unknown";"";"6";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-CAG-eNpHR2,0V-eYFP";"None";"388"
"sc";"unknown";"";"6";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-CAG-eNpHR2,0V";"None";"389"
"ss";"unknown";"";"6";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-hRo-LWO-GFP";"None";"390"
"unknown";"unknown";"";"6";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-CaMKIIa-SwiChR(C128A)-TS-eYFP";"None";"391"
"unknown";"unknown";"";"0";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-hRho-eNpHR-EYFP";"None";"392"
"sc";"unknown";"";"7";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-CAG-mem-Killer Red";"None";"393"
"ss";"unknown";"";"6";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-NheI-mCAR-NcoI-eNphR2,0V-EYFP";"None";"394"
"ss";"unknown";"";"6";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-NheI-mCar-eNpHR2,0V-WPRE";"None";"395"
"unknown";"unknown";"";"0";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-1xGrm6-Grm6-eGFP";"None";"396"
"unknown";"unknown";"";"0";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-1xGrm6-Grm6";"None";"397"
"ss";"unknown";"";"0";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-mCAR-ClaI-eNphR2,0V-EYFP";"None";"398"
"ss";"unknown";"";"0";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-mCar-ClaI-eNpHR2,0V-WPRE";"None";"399"
"ss";"unknown";"";"6";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-mCar-ClaI-eNphR-EYFP";"None";"400"
"ss";"unknown";"";"6";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-hSyn-ChR2 long-citrine";"None";"401"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"puc19-CAP2";"None";"402"
"unknown";"unknown";"";"6";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-mCar-SwiChR-TS-eYFP";"None";"403"
"unknown";"unknown";"";"6";"AAV packaging";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pCap2 Maurocalcine pep1";"None";"404"
"unknown";"unknown";"";"6";"AAV packaging";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pCap2 Maurocalcine pep2";"None";"405"
"unknown";"unknown";"";"6";"AAV packaging";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pCap2 Maurocalcine pep3";"None";"406"
"unknown";"unknown";"";"6";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"puc57-rHKAb";"None";"407"
"ss";"unknown";"";"6";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-mCAr-rHKAb-eNpHR-YFP-WPRE";"None";"408"
"ss";"unknown";"";"6";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-mCAr-rHKAb-eNpHR-WPRE";"None";"409"
"ss";"unknown";"";"6";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-hCAr-rHKAb-eNpHR-YFP-WPRE";"None";"410"
"ss";"unknown";"";"6";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-hCAr-rHKAb-eNpHR-WPRE";"None";"411"
"ss";"unknown";"";"6";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-mCAr-hHKAb-eNpHR-YFP-WPRE";"None";"412"
"ss";"unknown";"";"6";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-mCAr-hHKAb-eNpHR-WPRE";"None";"413"
"ss";"unknown";"";"6";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-hCAr-hHKAb-eNpHR-YFP-WPRE";"None";"414"
"ss";"unknown";"";"6";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-hCAr-hHKAb-eNpHR-WPRE";"None";"415"
"unknown";"unknown";"";"6";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"puc57-hHKAb";"None";"416"
"sc";"unknown";"";"6";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-CAG-eNpHR2,0V-eYFP";"None";"417"
"unknown";"unknown";"";"6";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"puc57-hBO promoteur";"None";"418"
"ss";"unknown";"";"6";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-mCAr-ReachR-Citrine";"None";"419"
"ss";"unknown";"";"6";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-CAG-rHKAb-NpHR-bghPA";"None";"420"
"ss";"unknown";"";"6";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-CAG-hHKAb-NpHR-bghPA";"None";"421"
"unknown";"unknown";"";"6";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"puc19-Cap2";"None";"422"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-EF1a-mCherry-WGA-Cre";"None";"423"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-1,5kb-1A";"None";"424"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pHluorin-1A";"None";"425"
"unknown";"unknown";"";"6";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pCMV-iGluSnFR";"None";"426"
"unknown";"unknown";"";"6";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"AAV-EF1a-DIO-GCaMP6f-P2A-nls-dTomato";"None";"427"
"unknown";"unknown";"";"6";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"AAV-EF1a-DIO-GCaMP6s-P2A-nls-dTomato";"None";"428"
"unknown";"unknown";"";"6";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pCMV-Cerulean-C1";"None";"429"
"unknown";"unknown";"";"6";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pQC mPlum IX";"None";"430"
"unknown";"unknown";"";"6";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pCMV-Emerald-C1";"None";"431"
"ss";"unknown";"";"0";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-mCAr-SwichR-ReachR-Citrine";"None";"432"
"ss";"unknown";"";"0";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-mCar-ChrimsonR*sans stop-WPRE";"None";"433"
"sc";"unknown";"";"7";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-hRho-Killer Red";"None";"434"
"unknown";"unknown";"";"6";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-CAG-mCherry-IRES-Cre-WPRE";"None";"435"
"ss";"unknown";"";"6";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-CMV-hCatCH-GFP";"None";"436"
"sc";"unknown";"";"6";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-CAG-rHKAb-eNpHR-YFP";"None";"437"
"sc";"unknown";"";"6";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-CAG-hHKAb-NpHR-YFP";"None";"438"
"unknown";"unknown";"";"6";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-mCar-ChrimsonR-WPRE";"None";"439"
"unknown";"unknown";"";"0";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-CMV-YFP-CTshort";"None";"440"
"unknown";"unknown";"";"0";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-CMV-YFP-CT12";"None";"441"
"unknown";"unknown";"";"0";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-CMV-YFP-CT27(long)";"None";"442"
"unknown";"unknown";"";"6";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-flox-CAG-hCatCh-YFP";"None";"443"
"unknown";"unknown";"";"6";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pcDNA3,1-GIRK1";"None";"444"
"unknown";"unknown";"";"6";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pcDNA3,1-GIRK2";"None";"445"
"unknown";"unknown";"";"6";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"ssAAV Ple155-emGFP-WPRE";"None";"446"
"unknown";"unknown";"";"6";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"ssAAV Ple155-emGFP";"None";"447"
"unknown";"unknown";"";"6";"LV?";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pfck-CAMKII-Jaws-GFP-ER2";"None";"448"
"unknown";"unknown";"";"6";"LV?";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pfck-CAMKII-Jaws-KGC-GFP-ER2";"None";"449"
"ss";"unknown";"";"6";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-mCAr-hHKAb-eNpHR-WPRE";"None";"450"
"sc";"unknown";"";"6";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-CAG-hHKAb-NpHR-YFP";"None";"451"
"unknown";"unknown";"";"6";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-CMV-vSWO-mCherry";"None";"452"
"unknown";"unknown";"";"6";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-CMV-NogoA ";"None";"453"
"sc";"unknown";"";"6";"AAV transgene- couleurs";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-CAG-tdTomato-bghPA";"None";"454"
"sc";"unknown";"";"6";"AAV transgene- couleurs";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-CAG-mCherry-bghPA";"None";"455"
"ss";"unknown";"";"6";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-mCAr-hHKAb-eNpHR-YFP-WPRE";"None";"456"
"ss";"unknown";"";"6";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV- mCAR-Clm";"None";"457"
"ss";"unknown";"";"6";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-mCAR-ChrimsonR-GFP";"None";"458"
"unknown";"unknown";"";"6";"AAV packaging wt";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV2";"None";"459"
"sc";"unknown";"";"0";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-CAG-Jaws-GFP";"None";"460"
"sc";"unknown";"";"0";"AAV transgene- couleurs";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-CAG-BFP-bghPA";"None";"461"
"sc";"unknown";"";"0";"AAV transgene- couleurs";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-CAG-Cerulean-bghPA";"None";"462"
"sc";"unknown";"";"0";"AAV transgene- couleurs";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-CAG-Emerald-bghPA";"None";"463"
"unknown";"unknown";"";"6";"AAV packaging wt";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV2 AscI+NotI 1/3";"None";"464"
"ss";"unknown";"";"7";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-Norrin-GFP";"None";"465"
"unknown";"unknown";"";"6";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"PUC57-insertA 18AA";"None";"466"
"unknown";"unknown";"";"7";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-mCAr-18AAhNAChR-eNpHR-YFP";"None";"467"
"unknown";"unknown";"";"6";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-mCAr-18AAhNAChR-eNpHR-WPRE";"None";"468"
"unknown";"unknown";"";"6";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"PUC57-insertB 23AA";"None";"469"
"unknown";"unknown";"";"0";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-mCAr-23AAhNAChR-eNpHR-YFP";"None";"470"
"unknown";"unknown";"";"6";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-mCAr-23AAhNAChR-eNpHR-WPRE";"None";"471"
"ss";"unknown";"";"6";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-CAG-ChrimsonR-GFP";"None";"472"
"unknown";"unknown";"";"6";"AAV packaging wt";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV2+NotI";"None";"473"
"unknown";"unknown";"";"6";"AAV packaging mut";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"AAV8 + mutation Bennett";"None";"474"
"unknown";"unknown";"";"6";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"puc57 + AAV8 mut Bennett MluI- KflI";"None";"475"
"unknown";"unknown";"";"6";" interm_diaire pour clonage";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pUC5-eNpHR-2A";"None";"476"
"sc";"unknown";"";"0";"AAV transgene- couleurs";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-CAG-mPlum";"None";"477"
"unknown";"unknown";"";"0";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV2-hRO-hChR2 (D156C)-EYFP";"None";"478"
"ss";"unknown";"";"7";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-CAG-ChrimsonR-tdTomato";"None";"479"
"ss";"unknown";"";"7";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-CAG-ChrimsonR";"None";"480"
"ss";"unknown";"";"7";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-CAG-tdTomato";"None";"481"
"sc";"unknown";"";"6";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-CAG-RPE65";"None";"482"
"sc";"unknown";"";"6";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-CAG-18AAhNAChR-eNpHR-YFP";"None";"483"
"sc";"unknown";"";"6";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-CAG-18AAhNAChR-eNpHR-WPRE";"None";"484"
"sc";"unknown";"";"6";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-CAG-23AAhNAChR-eNpHR-YFP";"None";"485"
"sc";"unknown";"";"6";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-CAG-23AAhNAChR-eNpHR-WPRE";"None";"486"
"ss";"unknown";"";"7";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-CAG-GFP";"None";"487"
"sc";"unknown";"";"0";"AAV transgene- couleurs";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pscAAV-CAG-mCitrine";"None";"488"
"unknown";"unknown";"";"0";"AAV packaging wt";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV2 AscI+NotI 2/3";"None";"489"
"unknown";"unknown";"";"7";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pCMV-mouse sidekick2";"None";"490"
"unknown";"unknown";"";"7";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pCMV-mouse Dscam";"None";"491"
"unknown";"unknown";"";"7";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV-double floxed-eNpHR-eYFP";"None";"492"
"unknown";"unknown";"";"7";"AAV packaging wt";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV1+NotI";"None";"493"
"unknown";"unknown";"";"7";"AAV packaging wt";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV5+NotI";"None";"494"
"unknown";"unknown";"";"7";"AAV packaging wt";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV6+NotI";"None";"495"
"unknown";"unknown";"";"7";"AAV packaging wt";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV8+NotI";"None";"496"
"unknown";"unknown";"";"7";"AAV packaging wt";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV9hu14+NotI";"None";"497"
"unknown";"unknown";"";"7";"AAV packaging wt";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAVrh10+NotI";"None";"498"
"unknown";"unknown";"";"7";"AAV packaging wt";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pAAV2 AscI+NotI";"None";"499"
"ss";"unknown";"";"0";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-mCAR-GIRK1-GFP";"None";"500"
"ss";"unknown";"";"0";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-mCAR-GIRK2-GFP";"None";"501"
"ss";"unknown";"";"0";"AAV transgene";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"pssAAV-mCAR-GIRK2-tdTomato";"None";"502"
"unknown";"unknown";"";"0";"";"IDV";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"2017-08-21 15:04:44 UTC";"true";"5'UTR COX10 MTS COX10 ND4 FLAG 3'UTR COX10_pAAV-MCS";"None";"503"
