production_id;plate_id;created_at;username;name;titer;titer_atcc;titer_to_atcc;date_of_production
976;1724;June 21, 2017;crobert;976;17000000000000,00;16400000000,00;34000000000000,00;
977;1725;June 27, 2017;crobert;977;781000000000,00;16500000000,00;1552533333333,33;
978;1725;June 27, 2017;crobert;978;1690000000000,00;16500000000,00;3359515151515,15;
979;1725;June 27, 2017;crobert;979;43900000000000,00;16500000000,00;87267878787878,80;
980;1725;June 27, 2017;crobert;980;85700000000000,00;16500000000,00;170361212121212,00;
981;1726;July 5, 2017;crobert;981;14500000000000,00;26900000000,00;17680297397769,50;
982;1726;July 5, 2017;crobert;982;8150000000000,00;26900000000,00;9937546468401,49;
983;1726;July 5, 2017;crobert;983;439000000000,00;26900000000,00;535286245353,16;
984;1726;July 5, 2017;crobert;984;65800000000,00;26900000000,00;80231970260,22;
985;1727;July 12, 2017;crobert;985;6280000000000,00;18500000000,00;11134270270270,30;
986;1727;July 12, 2017;crobert;986;22300000000000,00;18500000000,00;39537297297297,30;
987;1727;July 12, 2017;crobert;987;41200000000000,00;18500000000,00;73046486486486,50;
988;1727;July 12, 2017;crobert;988;39300000000000,00;18500000000,00;69677837837837,80;
989;1728;July 26, 2017;crobert;989;1620000000,00;806000000,00;65925558312,66;
989;1729;July 27, 2017;crobert;989;12700000000,00;17200000000,00;24218604651,16;
99;1439;November 20, 2014;cwinkler;99;285000000000000,00;171000000000,00;54666666666666,70;
99;1441;November 26, 2014;cwinkler;99;25100000000000,00;91000000000,00;9047032967032,97;
990;1728;July 26, 2017;crobert;990;2110000000,00;806000000,00;85866004962,78;
990;1729;July 27, 2017;crobert;990;7490000000,00;17200000000,00;14283255813,95;
991;1728;July 26, 2017;crobert;991;279000000000,00;806000000,00;11353846153846,20;
991;1729;July 27, 2017;crobert;991;1400000000000,00;17200000000,00;2669767441860,47;
993;1728;July 26, 2017;crobert;993;193000000000,00;806000000,00;7854094292803,97;
993;1729;July 27, 2017;crobert;993;2800000000000,00;17200000000,00;5339534883720,93;
994;1728;July 26, 2017;crobert;994;2860000000,00;806000000,00;116387096774,19;
994;1729;July 27, 2017;crobert;994;5810000000000,00;17200000000,00;11079534883720,90;
995;1728;July 26, 2017;crobert;995;264000000000,00;806000000,00;10743424317617,90;
995;1729;July 27, 2017;crobert;995;3670000000000,00;17200000000,00;6998604651162,79;
996;1728;July 26, 2017;crobert;996;356000000000,00;806000000,00;14487344913151,40;
996;1729;July 27, 2017;crobert;996;7130000000000,00;17200000000,00;13596744186046,50;
997;1728;July 26, 2017;crobert;997;4100000000000,00;806000000,00;166848635235732,00;
997;1729;July 27, 2017;crobert;997;17400000000000,00;17200000000,00;33181395348837,20;
998;1730;August 2, 2017;crobert;998;3800000000000,00;1940000000,00;64247422680412,40;
998;1731;August 3, 2017;mdesrosiers;998;7160000000000,00;14800000000,00;15868108108108,10;
999;1730;August 2, 2017;crobert;999;5640000000000,00;1940000000,00;95356701030927,80;
999;1731;August 3, 2017;mdesrosiers;999;7680000000000,00;14800000000,00;17020540540540,50;
